4,5.301543235778809,0.005352209787815809
4,5.300745964050293,0.005006906110793352
9,5.300692081451416,0.004488950129598379
14,5.300960540771484,0.005179557949304581
19,5.299387454986572,0.005179557949304581
24,5.299057960510254,0.005006906110793352
29,5.298776626586914,0.005179557949304581
34,5.299122333526611,0.0048342542722821236
39,5.298579216003418,0.004661602433770895
44,5.298920154571533,0.004316298291087151
49,5.298566818237305,0.005179557949304581
54,5.2985711097717285,0.005006906110793352
59,5.298822402954102,0.005006906110793352
64,5.298433780670166,0.005352209787815809
69,5.298773765563965,0.0048342542722821236
74,5.298896312713623,0.005524862091988325
79,5.298414707183838,0.005006906110793352
84,5.298559188842773,0.005697513930499554
89,5.29854679107666,0.004661602433770895
94,5.298635005950928,0.004316298291087151
99,5.298577785491943,0.005870165769010782
104,5.29850959777832,0.005352209787815809
109,5.298209190368652,0.005179557949304581
114,5.2984795570373535,0.005870165769010782
119,5.298144817352295,0.005352209787815809
124,5.297605514526367,0.007251381408423185
129,5.293997764587402,0.005352209787815809
134,5.240391254425049,0.009150552563369274
139,5.5403571128845215,0.012085635215044022
144,6.48823881149292,0.0034530386328697205
149,5.521048545837402,0.025725137442350388
154,4.589710712432861,0.0581836998462677
159,4.273706436157227,0.06301795691251755
164,3.8078725337982178,0.09720303863286972
169,3.409703016281128,0.1455455869436264
174,3.330120325088501,0.22341160476207733
179,2.971935749053955,0.2834944725036621
184,3.228905439376831,0.30887430906295776
189,3.0350399017333984,0.35497236251831055
194,2.754146099090576,0.4440607726573944
199,3.1798744201660156,0.42817679047584534
